song_title,artist,section,lyrics,album
Made in America,Waterparks,Chorus,"We're culture clashing, hazard smashing",Double Dare
Made in America,Waterparks,Chorus,Maybe someone's,Double Dare
Made in America,Waterparks,Chorus,"We, we're made in America",Double Dare
Made in America,Waterparks,Chorus,We're fucked and don't care at all,Double Dare
Made in America,Waterparks,Chorus,"Aesthetically, yeah, we're so pleasing",Double Dare
Made in America,Waterparks,Chorus,Maybe someone's,Double Dare
Made in America,Waterparks,Chorus 2/Outro,"We, we're made in America",Double Dare
Made in America,Waterparks,Chorus 2/Outro,Conveniently spiritual,Double Dare
Made in America,Waterparks,Chorus 2/Outro,We're culture vultures picking from,Double Dare
Made in America,Waterparks,Chorus 2/Outro,The honest pieces,Double Dare
Made in America,Waterparks,Chorus 2/Outro,"We, we're made in America",Double Dare
Made in America,Waterparks,Chorus 2/Outro,We're fucked and don't care at all,Double Dare
Made in America,Waterparks,Chorus 2/Outro,We're fucked and don't care at all,Double Dare
ST*RFUCKER,Waterparks,Intro,"(Yo, imagine an album starting with this)",INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Intro,"(Like a big breath, close your eyes and shit)",INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 1,I'm gonna move out of my loft,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 1,And into a limousine,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 1,So I can drive you fuckin' crazy,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 1,"And crash out where I sleep, yeah",INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 1,Jesus Christ won't text me back,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 1,"I'll always be around, in fact",INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 1,I'm climbin' up to your window now,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 1,Runnin' back to you at the speed of sound,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,It's been a pleasure,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,It's nice to meet you,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,It's been a pleasure,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,It's nice to meet you,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,"It's been a pleasure (So destroy my world, I'll tape the cracks)",INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,It's nice to meet you ('Cause what you give out's what you get back),INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,"It's been a pleasure (I'll stop the world, I'll tape the cracks)",INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,It's nice to meet you (What you give out's what you get back),INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 2,Maybe I'm a soul-sucker,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 2,But you're just a starfucker,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 2,I signed somebody's NDA,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 2,"I'll go away, but LA's such a fuckin' weird place (One, two, three, four)",INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 2,Bet you wouldn't ask me to do that by this time next year,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 2,"You can't hide my face but save me for a rainy day, it don't go two ways (No)",INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 2,"I don't wanna be toxic, I just wanna be honest",INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 2,But this shit hits like a comet and it just hurts 'cause I want it,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Verse 2,"Yeah, it just hurts 'cause I want it",INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,It's been a pleasure,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,It's nice to meet you,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,It's been a pleasure,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,It's nice to meet you,INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,"It's been a pleasure (So destroy my world, I'll tape the cracks)",INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,It's nice to meet you ('Cause what you give out's what you get back),INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,"It's been a pleasure (I'll stop the world, I'll tape the cracks)",INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,It's nice to meet you (What you give out's what you get back),INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Chorus,(That's the law of attract—),INTELLECTUAL PROPERTY
ST*RFUCKER,Waterparks,Outro,"I'm saying picture that but, like, right before things go dark",INTELLECTUAL PROPERTY
Crying Over It All,Waterparks,Verse 1,Violins like this make me feel crazy,Greatest Hits
Crying Over It All,Waterparks,Verse 1,It's nice to daydream a-about a daydream,Greatest Hits
Crying Over It All,Waterparks,Verse 1,To want the things I want,Greatest Hits
Crying Over It All,Waterparks,Verse 1,Without them fading,Greatest Hits
Crying Over It All,Waterparks,Verse 1,Without me hating you,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,So practice your passion on me,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,Give me your 100 degrees,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,I'll die off whenever you need,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,An afternoon just to breathe,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,Soon everyone will be gone,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,"They'll forget my albums, I",Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,Hope you'll be here when it's done,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,"And I'm crying over it all, yeah",Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,"And I'm crying over it all, yeah",Greatest Hits
Crying Over It All,Waterparks,Chorus,And all I think about is where you might be,Greatest Hits
Crying Over It All,Waterparks,Chorus,And when I'm swallowed down,Greatest Hits
Crying Over It All,Waterparks,Chorus,"I'd say it's for you, yeah, yeah, yeah, oh, oh",Greatest Hits
Crying Over It All,Waterparks,Chorus,"I'd say it's for you, yeah, yeah, yeah",Greatest Hits
Crying Over It All,Waterparks,Chorus,And all I think about is where you might be,Greatest Hits
Crying Over It All,Waterparks,Chorus,And when I'm swallowed down,Greatest Hits
Crying Over It All,Waterparks,Chorus,"I'd say it's for you, yeah, yeah, yeah, oh, oh",Greatest Hits
Crying Over It All,Waterparks,Chorus,"I'd say it's for you, yeah, yeah, yeah",Greatest Hits
Crying Over It All,Waterparks,Verse 2,Cherry Red's your touch,Greatest Hits
Crying Over It All,Waterparks,Verse 2,"A touch I'm failing to feel, or feel enough",Greatest Hits
Crying Over It All,Waterparks,Verse 2,To love you safely,Greatest Hits
Crying Over It All,Waterparks,Verse 2,"“Who?”, “What?”, “When?”, and “Why?” all drive me crazy",Greatest Hits
Crying Over It All,Waterparks,Verse 2,Please make me sane for you,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,So practice your passion on me,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,Give me your 100 degrees,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,I'll die off whenever you need,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,An afternoon just to breathe,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,Soon everyone will be gone,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,They'll forget my albums,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,I hope you'll be here when it's done,Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,"And I'm crying over it all, yeah",Greatest Hits
Crying Over It All,Waterparks,Pre-Chorus,"And I'm crying over it all, yeah",Greatest Hits
Crying Over It All,Waterparks,Chorus,And all I think about is where you might be,Greatest Hits
Crying Over It All,Waterparks,Chorus,And when I'm swallowed down,Greatest Hits
Crying Over It All,Waterparks,Chorus,"I'd say it's for you, yeah, yeah, yeah, oh, oh",Greatest Hits
Crying Over It All,Waterparks,Chorus,"I'd say it's for you, yeah, yeah, yeah",Greatest Hits
Crying Over It All,Waterparks,Chorus,And all I think about is where you might be,Greatest Hits
Crying Over It All,Waterparks,Chorus,And when I'm swallowed down,Greatest Hits
Crying Over It All,Waterparks,Chorus,"I'd say it's for you, yeah, yeah, yeah, oh, oh",Greatest Hits
Crying Over It All,Waterparks,Chorus,"I'd say it's for you, yeah, yeah, yeah",Greatest Hits
Crying Over It All,Waterparks,Bridge,I want the fireworks,Greatest Hits
Crying Over It All,Waterparks,Bridge,I want the softest words,Greatest Hits
Crying Over It All,Waterparks,Bridge,I want what you deserve,Greatest Hits
Crying Over It All,Waterparks,Bridge,And to unlearn my hurt,Greatest Hits
Crying Over It All,Waterparks,Bridge,I guess I've got the time to lose my mind,Greatest Hits
Crying Over It All,Waterparks,Bridge,Another thousand times to get it right,Greatest Hits
Crying Over It All,Waterparks,Bridge,It's all I want and all I need,Greatest Hits
Crying Over It All,Waterparks,Bridge,"And really, all I think about",Greatest Hits
Crying Over It All,Waterparks,Chorus,Is where you might be,Greatest Hits
Crying Over It All,Waterparks,Chorus,And when I'm swallowed down,Greatest Hits
Crying Over It All,Waterparks,Chorus,"I'd say it's for you, yeah, yeah, yeah, oh, oh",Greatest Hits
Crying Over It All,Waterparks,Chorus,"I'd say it's for you, yeah, yeah, yeah",Greatest Hits
CLOSER,Waterparks,Verse 1,Nothin' stays the same,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Verse 1,"I feel love a different way, yeah",INTELLECTUAL PROPERTY
CLOSER,Waterparks,Verse 1,So I contemplate the change,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Verse 1,"I got my space, but what did I pay for you?",INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,Cause I love you or I want to,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,But I don't know how,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,Because I need to really feel you,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,But we're runnin' around,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,Because I love you or I want to,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,Is it easy now?,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,You only hit me in the evenin',INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,When I'm all stressed out,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Chorus,I need you closer,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Chorus,Or I need it over,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Chorus,Either need you closer,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Chorus,"Or I need it over, yeah",INTELLECTUAL PROPERTY
CLOSER,Waterparks,Verse 2,There's nothin' left to let go,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Verse 2,"It's the darkest afterglow, mm",INTELLECTUAL PROPERTY
CLOSER,Waterparks,Verse 2,"Maybe in another life (In ano—, in another life, ooh)",INTELLECTUAL PROPERTY
CLOSER,Waterparks,Verse 2,We can try to get us right,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Verse 2,"No, no, no",INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,Because I love you or I want to,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,But I don't know how,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,Because I need to really feel you,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,But we're runnin' around,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,Because I love you or I want to,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,Is it easy now?,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,You only hit me in the evenin',INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,When I'm all stressed out,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Chorus,I need you closer,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Chorus,Or I need it over,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Chorus,Either need you closer,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Chorus,Or I need it over,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Bridge,Cause you're the holiday I celebrate too late,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Bridge,You're the eyes I gave up tryin' to captivate,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Bridge,You're the song that I loved but then overplayed,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Bridge,And I'm the B-side throwaway,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Bridge,I hope you never rain on my charade,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Bridge,The lonely one I let myself create,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Bridge,"I got my space, but what'd I pay?",INTELLECTUAL PROPERTY
CLOSER,Waterparks,Bridge,I've been fucked so much that I no longer wait,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Bridge,I sabotage and break my own heart,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Bridge,Just in case,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,"So, yeah, I loved you or I tried to",INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,But I don't know how,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,Used to need you and feel you,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,But we ran it all down,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,Cause I loved you or I tried to,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,Can it be easy now?,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,Or will it kill me on the evenin',INTELLECTUAL PROPERTY
CLOSER,Waterparks,Pre-Chorus,That I let you down?,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Chorus,I need you closer,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Chorus,Or I need it over,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Chorus,Either need you closer,INTELLECTUAL PROPERTY
CLOSER,Waterparks,Chorus,"Or I need it over, yeah",INTELLECTUAL PROPERTY
Mad All the Time,Waterparks,Verse 1,I struggle in most of my songs,Cluster
Mad All the Time,Waterparks,Verse 1,Bout how deep to get,Cluster
Mad All the Time,Waterparks,Verse 1,But before I can make up my mind,Cluster
Mad All the Time,Waterparks,Verse 1,I'm at the bottom of the deep end out of breath,Cluster
Mad All the Time,Waterparks,Verse 1,I'm tired all the time,Cluster
Mad All the Time,Waterparks,Verse 1,I'm cutting my own line,Cluster
Mad All the Time,Waterparks,Chorus,Writer's block has building blocks,Cluster
Mad All the Time,Waterparks,Chorus,And built these walls around me,Cluster
Mad All the Time,Waterparks,Chorus,I don't feel lucky in here,Cluster
Mad All the Time,Waterparks,Chorus,Buried in my head,Cluster
Mad All the Time,Waterparks,Chorus,I'm seeing red and nothing else,Cluster
Mad All the Time,Waterparks,Chorus,I feel,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,I-I'm mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,I-I-I'm mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,I-I'm mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,I-I-I,Cluster
Mad All the Time,Waterparks,Post Chorus,Ohhh,Cluster
Mad All the Time,Waterparks,Post Chorus,(Laugh),Cluster
Mad All the Time,Waterparks,Verse 2,I'm afraid of heights,Cluster
Mad All the Time,Waterparks,Verse 2,But I'm done with this place,Cluster
Mad All the Time,Waterparks,Verse 2,So I want to go up,Cluster
Mad All the Time,Waterparks,Verse 2,Til we run out of space,Cluster
Mad All the Time,Waterparks,Verse 2,Yeah,Cluster
Mad All the Time,Waterparks,Verse 2,I feel like I expired in Houston last year,Cluster
Mad All the Time,Waterparks,Verse 2,Watching my friends finish college,Cluster
Mad All the Time,Waterparks,Verse 2,While I'm all alone out here,Cluster
Mad All the Time,Waterparks,Verse 2,I'm tired all the time,Cluster
Mad All the Time,Waterparks,Verse 2,I'm cutting my own line,Cluster
Mad All the Time,Waterparks,Chorus,Writer's block has building blocks,Cluster
Mad All the Time,Waterparks,Chorus,And built these walls around me,Cluster
Mad All the Time,Waterparks,Chorus,I don't feel lucky in here,Cluster
Mad All the Time,Waterparks,Chorus,Buried in my head,Cluster
Mad All the Time,Waterparks,Chorus,I'm seeing red and nothing else,Cluster
Mad All the Time,Waterparks,Chorus,I feel,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,I-I'm mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,I-I-I'm mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,I-I'm mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,I-I-I'm mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,I-I'm mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,I-I-I'm mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,I-I'm mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,Mad all the time,Cluster
Mad All the Time,Waterparks,Post Chorus,I-I-I,Cluster
Mad All the Time,Waterparks,Bridge,My sneezing fits,Cluster
Mad All the Time,Waterparks,Bridge,Will never let me focus,Cluster
Mad All the Time,Waterparks,Bridge,My brains and my hands,Cluster
Mad All the Time,Waterparks,Bridge,Entirely both know this,Cluster
Mad All the Time,Waterparks,Bridge,I feel most safe in my bedroom,Cluster
Mad All the Time,Waterparks,Bridge,Climb the walls of my headroom,Cluster
Mad All the Time,Waterparks,Bridge,So keep out of my room,Cluster
Mad All the Time,Waterparks,Bridge,"Cause I think I've seen enough of you today, today, today",Cluster
Mad All the Time,Waterparks,Bridge,My sneezing fits,Cluster
Mad All the Time,Waterparks,Bridge,Will never let me focus,Cluster
Mad All the Time,Waterparks,Bridge,My brains and my hands,Cluster
Mad All the Time,Waterparks,Bridge,Entirely both know this,Cluster
Mad All the Time,Waterparks,Bridge,I feel most safe in my bedroom,Cluster
Mad All the Time,Waterparks,Bridge,Climb the walls of my headroom,Cluster
Mad All the Time,Waterparks,Bridge,So keep out of my room,Cluster
Mad All the Time,Waterparks,Bridge,"Cause I think I've seen enough of you today, today, today, today",Cluster
Mad All the Time,Waterparks,Chorus,Writer's block has building blocks,Cluster
Mad All the Time,Waterparks,Chorus,And built these walls around me,Cluster
Mad All the Time,Waterparks,Chorus,I don't feel lucky in here,Cluster
Mad All the Time,Waterparks,Chorus,Buried in my head,Cluster
Mad All the Time,Waterparks,Chorus,I'm seeing red and nothing else,Cluster
Mad All the Time,Waterparks,Chorus,I feel,Cluster
Mad All the Time,Waterparks,Post Chorus,"Mad all the time, mad all the time",Cluster
Mad All the Time,Waterparks,Post Chorus,"Mad all the time, mad all the time",Cluster
